Instituição;Cod.IBGE;UF;População;Indicador_1;Nota_1;Indicador_2;Nota_2;Indicador_3;Nota_3;Classificação da CAPAG
Prefeitura Municipal de Serra Negra do Norte - RN;2413409;RN;8065;0,001525928;A;1,021863328;C;0,830301173;A;C
Prefeitura Municipal de Serra Nova Dourada - MT;5107883;MT;1622;0,002700988;A;0,947195546;B;0,515962311;A;B
Prefeitura Municipal de Serra Preta - BA;2930402;BA;15064;0,756499528;B;0,97031629;C;7,946062219;C;C
Prefeitura Municipal de Serra Redonda - PB;2515807;PB;7041;0,686557078;B;0,95943697;C;1,48996173;C;C
Prefeitura Municipal de Serra Talhada - PE;2613909;PE;85774;0,212331177;A;0,999105458;C;8,062774789;C;C
Prefeitura Municipal de Serrana - SP;3551504;SP;44555;0,113590447;A;0,981549436;C;0,1716563;A;C
Prefeitura Municipal de Serrania - MG;3166907;MG;7670;;n.d.;1,004447675;C;0,126730526;A;n.d.
Prefeitura Municipal de Serrano do Maranhão - MA;2111789;MA;10206;;n.d.;1,53227639;C;0;n.d.;n.d.
Prefeitura Municipal de Serranópolis - GO;5220504;GO;8445;0,380711341;A;0,931968713;B;0,615430346;A;B
Prefeitura Municipal de Serranópolis de Minas - MG;3166956;MG;4752;;n.d.;0,970726882;C;11,81981116;C;n.d.
Prefeitura Municipal de Serranópolis do Iguaçu - PR;4126355;PR;4513;0,079444224;A;0,919169893;B;0,069438204;A;B
Prefeitura Municipal de Serranos - MG;3167004;MG;1970;0,009888317;A;0,909169268;B;0,348512746;A;B
Prefeitura Municipal de Serraria - PB;2515906;PB;6131;0,727956044;B;1,029318173;C;0,784647927;A;C
Prefeitura Municipal de Serrinha - BA;2930501;BA;80411;0,971504143;B;0,949312556;B;11,90570515;C;C
Prefeitura Municipal de Serrinha - RN;2413508;RN;6281;0,420940545;A;1,000359168;C;1,14465624;C;C
Prefeitura Municipal de Serrinha dos Pintos - RN;2413557;RN;4784;0,015441509;A;0,910381368;B;0;n.d.;n.d.
Prefeitura Municipal de Serrita - PE;2614006;PE;19133;0,270901206;A;1,050018687;C;9,833131626;C;C
Prefeitura Municipal de Serro - MG;3167103;MG;20993;0,030404484;A;0,964522544;C;0,656655765;A;C
Prefeitura Municipal de Serrolândia - BA;2930600;BA;13347;0,492159883;A;0,967154269;C;0,366212015;A;C
Prefeitura Municipal de Sertaneja - PR;4126405;PR;5355;0,030321807;A;1,014378036;C;0,500627347;A;C
Prefeitura Municipal de Sertânia - PE;2614105;PE;35761;0,030011783;A;0,854887267;A;0,416166342;A;A
Prefeitura Municipal de Sertanópolis - PR;4126504;PR;16323;0,134251515;A;0,943882121;B;0,06035187;A;B
Prefeitura Municipal de Sertão - RS;4320503;RS;5519;0,091286404;A;0,964816902;C;;n.d.;n.d.
Prefeitura Municipal de Sertão Santana - RS;4320552;RS;6433;0,001262308;A;0,83726258;A;1,676345259;C;C
Prefeitura Municipal de Sertãozinho - PB;2515930;PB;4958;0,116266023;A;0,935617516;B;0,027285787;A;B
Prefeitura Municipal de Sertãozinho - SP;3551702;SP;124453;0,066829391;A;0,883279702;A;0,138444677;A;A
Prefeitura Municipal de Sete Barras - SP;3551801;SP;12884;0,158361841;A;1,037591623;C;3,899617831;C;C
Prefeitura Municipal de Sete de Setembro - RS;4320578;RS;1990;0,006756706;A;0,839800164;A;0,105700233;A;A
Prefeitura Municipal de Sete Lagoas - MG;3167202;MG;237286;0,510028723;A;0,944132952;B;2,334141555;C;C
Prefeitura Municipal de Sete Quedas - MS;5007703;MS;10812;0,0850802;A;0,772662899;A;;n.d.;n.d.
Prefeitura Municipal de Setubinha - MG;3165552;MG;12134;0,020545755;A;1,021956152;C;193,4390837;C;C
Prefeitura Municipal de Severiano de Almeida - RS;4320602;RS;3685;0,058170966;A;0,925614043;B;17,69320317;C;C
Prefeitura Municipal de Severiano Melo - RN;2413607;RN;2799;0,135977433;A;1,0085835;C;10,07404791;C;C
Prefeitura Municipal de Severínia - SP;3551900;SP;17328;0,037938082;A;0,975458344;C;2,204635451;C;C
Prefeitura Municipal de Siderópolis - SC;4217600;SC;13920;0,282993483;A;0,887457573;A;2,072852459;C;C
Prefeitura Municipal de Sidrolândia - MS;5007901;MS;56081;0,145468072;A;0,889621981;A;0,305969194;A;A
Prefeitura Municipal de Sigefredo Pacheco - PI;2210656;PI;10024;0,844283412;B;0,999622447;C;2,050135054;C;C
Prefeitura Municipal de Silva Jardim - RJ;3305604;RJ;21773;0,017578161;A;0,911061106;B;-3,308313334;C;C
Prefeitura Municipal de Silvânia - GO;5220603;GO;20573;0,039665863;A;0,992612051;C;1,487988061;C;C
Prefeitura Municipal de Silvanópolis - TO;1720655;TO;5378;0,126861414;A;0,901098483;B;0,640251005;A;B
Prefeitura Municipal de Silveira Martins - RS;4320651;RS;2394;;n.d.;0,833460809;A;0,114491192;A;n.d.
Prefeitura Municipal de Silveirânia - MG;3167301;MG;2258;0,123573711;A;0,943472469;B;6,681060141;C;C
Prefeitura Municipal de Silveiras - SP;3552007;SP;6264;0,313785136;A;0,871717684;A;7,54461E-05;A;A
Prefeitura Municipal de Silves - AM;1304005;AM;9110;0,007029447;A;0,816633376;A;0,031333906;A;A
Prefeitura Municipal de Silvianópolis - MG;3167400;MG;6227;0,018246595;A;0,967794919;C;2,607646373;C;C
Prefeitura Municipal de Simão Dias - SE;2807105;SE;40486;0,565745011;A;0,996149824;C;1,232368995;C;C
Prefeitura Municipal de Simão Pereira - MG;3167509;MG;2612;;n.d.;0,98227109;C;0,48751867;A;n.d.
Prefeitura Municipal de Simões - PI;2210706;PI;14615;0,119416561;A;10,12784592;C;;n.d.;n.d.
Prefeitura Municipal de Simões Filho - BA;2930709;BA;132906;0,800996515;B;0,945497136;B;1,341154903;C;C
Prefeitura Municipal de Simolândia - GO;5220686;GO;6832;0,232677028;A;0,860806347;A;1,150623837;C;C
Prefeitura Municipal de Simonésia - MG;3167608;MG;19528;0,119006184;A;0,935794629;B;-0,358860799;C;C
Prefeitura Municipal de Simplício Mendes - PI;2210805;PI;12663;0,193539473;A;0,923445073;B;0,967861952;A;B
Prefeitura Municipal de Sinimbu - RS;4320677;RS;10183;0,07734821;A;0,980427878;C;0,505398808;A;C
Prefeitura Municipal de Sinop - MT;5107909;MT;139935;0,114356555;A;0,922642857;B;0,075486444;A;B
Prefeitura Municipal de Siqueira Campos - PR;4126603;PR;20778;0,082486721;A;0,863196528;A;0,405901902;A;A
Prefeitura Municipal de Sirinhaém - PE;2614204;PE;45359;0,666325153;B;0,956134187;C;0,432211051;A;C
Prefeitura Municipal de Siriri - SE;2807204;SE;8813;0,196795135;A;0,996216474;C;1,228077377;C;C
Prefeitura Municipal de Sítio d'Abadia - GO;5220702;GO;;;n.d.;0,818744829;A;;n.d.;n.d.
Prefeitura Municipal de Sítio do Mato - BA;2930758;BA;12965;0,554563905;A;1,021483618;C;1,436225719;C;C
Prefeitura Municipal de Sítio do Quinto - BA;2930766;BA;10316;0,976406213;B;0,918038027;B;7,126027023;C;C
Prefeitura Municipal de Sítio Novo - MA;2111805;MA;18001;;n.d.;8,229191192;C;3,945120392;C;n.d.
Prefeitura Municipal de Sítio Novo - RN;2413706;RN;5481;0,353748829;A;0,992798407;C;;n.d.;n.d.
Prefeitura Municipal de Sítio Novo do Tocantins - TO;1720804;TO;9078;;n.d.;0,933145666;B;;n.d.;n.d.
Prefeitura Municipal de Sobradinho - BA;2930774;BA;22806;0,322405937;A;0,922179597;B;0,148256905;A;B
Prefeitura Municipal de Sobradinho - RS;4320701;RS;14927;0,083522542;A;0,861725437;A;2,085553263;C;C
Prefeitura Municipal de Sobrado - PB;2515971;PB;7751;0,031101192;A;0,968874679;C;572,6519897;C;C
Prefeitura Municipal de Sobral - CE;2312908;CE;206644;0,055465366;A;0,963682953;C;0,399958169;A;C
Prefeitura Municipal de Sobrália - MG;3167707;MG;;;n.d.;1,000061975;C;1,363702792;C;n.d.
Prefeitura Municipal de Socorro - SP;3552106;SP;40648;0,042814639;A;0,966125288;C;0,369404094;A;C
Prefeitura Municipal de Socorro do Piauí - PI;2210904;PI;4576;0,273055994;A;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Solânea - PB;2516003;PB;26592;0,933485197;B;0,922023556;B;-0,626984618;C;C
Prefeitura Municipal de Soledade - PB;2516102;PB;14837;0,04343867;A;0,970101414;C;1,575081546;C;C
Prefeitura Municipal de Soledade - RS;4320800;RS;30967;0,118592148;A;0,935340338;B;1,150940013;C;C
Prefeitura Municipal de Soledade de Minas - MG;3167806;MG;;;n.d.;0,911088586;B;0;n.d.;n.d.
Prefeitura Municipal de Solidão - PE;2614402;PE;5993;0,058862095;A;0,922574518;B;1,768788082;C;C
Prefeitura Municipal de Solonópole - CE;2313005;CE;18291;0,299473824;A;0,910250612;B;;n.d.;n.d.
Prefeitura Municipal de Sombrio - SC;4217709;SC;30010;0,160784335;A;0,896746048;A;0,925940193;A;A
Prefeitura Municipal de Sonora - MS;5007935;MS;18828;;n.d.;0,887895093;A;;n.d.;n.d.
Prefeitura Municipal de Sooretama - ES;3205010;ES;29449;0,049144301;A;0,91910663;B;0,408444555;A;B
Prefeitura Municipal de Sorocaba - SP;3552205;SP;671186;0,078059429;A;0,898917572;A;0,349091735;A;A
Prefeitura Municipal de Sorriso - MT;5107925;MT;87815;0,02142839;A;0,860251647;A;0,179669492;A;A
Prefeitura Municipal de Sossêgo - PB;2516151;PB;3516;0,057879107;A;0,975276382;C;-1,158853708;C;C
Prefeitura Municipal de Soure - PA;1507904;PA;25181;0,051682572;A;0,971619254;C;0,43909096;A;C
Prefeitura Municipal de Sousa - PB;2516201;PB;69161;0,156927496;A;0,846810457;A;3,80426557;C;C
Prefeitura Municipal de Souto Soares - BA;2930808;BA;16905;0,341173939;A;0,85728181;A;6,02019432;C;C
Prefeitura Municipal de Sucupira - TO;1720853;TO;1946;0,01267342;A;0,938424019;B;-0,011522418;C;C
Prefeitura Municipal de Sucupira do Norte - MA;2111904;MA;10639;0,114414297;A;0,983367126;C;;n.d.;n.d.
Prefeitura Municipal de Sucupira do Riachão - MA;2111953;MA;5645;0,085489173;A;0,9749696;C;;n.d.;n.d.
Prefeitura Municipal de Sud Mennucci - SP;3552304;SP;7708;0,000891296;A;0,970705931;C;1,330724106;C;C
Prefeitura Municipal de Sul Brasil - SC;4217758;SC;2500;0,032792317;A;0,910842486;B;0,025294356;A;B
Prefeitura Municipal de Sulina - PR;4126652;PR;3033;0,048991189;A;0,931265671;B;0,268407883;A;B
Prefeitura Municipal de Sumaré - SP;3552403;SP;278571;0,753044334;B;0,865680444;A;3,398201687;C;C
Prefeitura Municipal de Sumé - PB;2516300;PB;16864;0,04242288;A;0,925038867;B;0,073948334;A;B
Prefeitura Municipal de Sumidouro - RJ;3305703;RJ;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Surubim - PE;2614501;PE;64520;0,058252202;A;1,171420254;C;6,314269097;C;C
Prefeitura Municipal de Sussuapara - PI;2210938;PI;6692;0,01202408;A;42,21849674;C;;n.d.;n.d.
Prefeitura Municipal de Suzanápolis - SP;3552551;SP;3911;0,012813315;A;0,903422148;B;0,193765407;A;B
Prefeitura Municipal de Suzano - SP;3552502;SP;294638;0,144904556;A;0,837057115;A;0,666109912;A;A
Prefeitura Municipal de Tabaí - RS;4320859;RS;4667;0,057631262;A;0,959353266;C;0,792814946;A;C
Prefeitura Municipal de Tabaporã - MT;5107941;MT;;;n.d.;0,872945994;A;0,055932514;A;n.d.
Prefeitura Municipal de Tabapuã - SP;3552601;SP;12328;0,09497495;A;0,949488779;B;8,056203076;C;C
Prefeitura Municipal de Tabatinga - AM;1304062;AM;64488;0,201524843;A;0,910921639;B;0,133959294;A;B
Prefeitura Municipal de Tabatinga - SP;3552700;SP;16345;;n.d.;0,923279682;B;0,198143072;A;n.d.
Prefeitura Municipal de Tabira - PE;2614600;PE;28371;0,230024897;A;0,964979831;C;8,608686703;C;C
Prefeitura Municipal de Taboão da Serra - SP;3552809;SP;285570;0,103141425;A;0,920498108;B;1,422661823;C;C
Prefeitura Municipal de Tabocas do Brejo Velho - BA;2930907;BA;12517;0,074813054;A;0,952097223;C;10,10774145;C;C
Prefeitura Municipal de Taboleiro Grande - RN;2413805;RN;2545;0,223151558;A;0,905288569;B;;n.d.;n.d.
Prefeitura Municipal de Tabuleiro - MG;3167905;MG;3792;0,02131638;A;0,946394026;B;0,157970697;A;B
Prefeitura Municipal de Tabuleiro do Norte - CE;2313104;CE;30695;0,380754252;A;0,942821285;B;1,313710176;C;C
Prefeitura Municipal de Tacaimbó - PE;2614709;PE;12890;0,196343282;A;0,969775203;C;4,209889996;C;C
Prefeitura Municipal de Tacaratu - PE;2614808;PE;25417;0,007486552;A;1,014040939;C;1,493617917;C;C
Prefeitura Municipal de Taciba - SP;3552908;SP;6240;0,032282642;A;0,963567825;C;0,737544012;A;C
Prefeitura Municipal de Tacima - PB;2516409;PB;10887;0,334459571;A;1,010857539;C;0,818675464;A;C
Prefeitura Municipal de Tacuru - MS;5007950;MS;11427;0,033615982;A;0,905112092;B;1,86067952;C;C
Prefeitura Municipal de Taguaí - SP;3553005;SP;13569;0,022800111;A;0,969318131;C;0,204891048;A;C
Prefeitura Municipal de Taguatinga - TO;1720903;TO;16538;0,157306568;A;0,859880964;A;5,910842692;C;C
Prefeitura Municipal de Taiaçu - SP;3553104;SP;6268;;n.d.;0,921432718;B;-0,209291864;C;n.d.
Prefeitura Municipal de Tailândia - PA;1507953;PA;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Taió - SC;4217808;SC;18302;0,073782359;A;0,829709179;A;0,026497005;A;A
Prefeitura Municipal de Taiobeiras - MG;3168002;MG;33858;0,078444309;A;1,076577863;C;;n.d.;n.d.
Prefeitura Municipal de Taipas do Tocantins - TO;1720937;TO;2131;0,036945665;A;0,973728872;C;;n.d.;n.d.
Prefeitura Municipal de Taipu - RN;2413904;RN;12261;0,594195051;A;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Taiúva - SP;3553203;SP;5568;0,006013048;A;0,957277548;C;0,336479423;A;C
Prefeitura Municipal de Talismã - TO;1720978;TO;2773;0,044302282;A;1,015188694;C;0,782336723;A;C
Prefeitura Municipal de Tamandaré - PE;2614857;PE;23149;0,4110205;A;0,97511241;C;2,920705338;C;C
Prefeitura Municipal de Tamarana - PR;4126678;PR;14548;0,004994792;A;0,958969011;C;0,061429056;A;C
Prefeitura Municipal de Tambaú - SP;3553302;SP;23182;0,188849823;A;0,870232016;A;0,050244782;A;A
Prefeitura Municipal de Tamboara - PR;4126702;PR;5080;0,041570207;A;0,930404329;B;1,907297728;C;C
Prefeitura Municipal de Tamboril - CE;2313203;CE;25731;0,056433619;A;0,963146306;C;2,480910526;C;C
Prefeitura Municipal de Tamboril do Piauí - PI;2210953;PI;2908;0,029000467;A;0,908580512;B;0,534102056;A;B
Prefeitura Municipal de Tanabi - SP;3553401;SP;25830;0,018766132;A;0,925988623;B;0,229420506;A;B
Prefeitura Municipal de Tangará - RN;2414001;RN;15581;0,404512562;A;0,988418215;C;;n.d.;n.d.
Prefeitura Municipal de Tangará - SC;4217907;SC;8691;0,083501128;A;0,928175104;B;0,258896309;A;B
Prefeitura Municipal de Tangará da Serra - MT;5107958;MT;101764;0,138866493;A;0,828176798;A;0,126635685;A;A
Prefeitura Municipal de Tanguá - RJ;3305752;RJ;33870;0,014390413;A;0,933489055;B;0,397526283;A;B
Prefeitura Municipal de Tanhaçu - BA;2931004;BA;20416;;n.d.;0,945222917;B;4,930901311;C;n.d.
Prefeitura Municipal de Tanque d'Arca - AL;2709004;AL;6187;0,144641772;A;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Tanque do Piauí - PI;2210979;PI;2756;0,14964781;A;1,018065897;C;0,289120951;A;C
Prefeitura Municipal de Tanque Novo - BA;2931053;BA;17285;0,762064917;B;0,994268982;C;8,291292122;C;C
Prefeitura Municipal de Tanquinho - BA;2931103;BA;7909;0,282093339;A;0,906417449;B;1,418434476;C;C
Prefeitura Municipal de Taparuba - MG;3168051;MG;3119;0,078959805;A;0,982178067;C;43,20488598;C;C
Prefeitura Municipal de Tapauá - AM;1304104;AM;17299;0,129656983;A;0,929981521;B;1,157652721;C;C
Prefeitura Municipal de Tapejara - PR;4126801;PR;16062;0,107982515;A;0,901679816;B;0,066542439;A;B
Prefeitura Municipal de Tapejara - RS;4320909;RS;23651;0,107202817;A;0,853501313;A;0,379858054;A;A
Prefeitura Municipal de Tapera - RS;4321006;RS;10593;0,14317711;A;0,876182892;A;-0,555394216;C;C
Prefeitura Municipal de Taperoá - BA;2931202;BA;20889;1,216753179;B;1,014966096;C;2,409168386;C;C
Prefeitura Municipal de Taperoá - PB;2516508;PB;15185;0,379069629;A;0,929369064;B;2,411264291;C;C
Prefeitura Municipal de Tapes - RS;4321105;RS;17266;0,065284509;A;0,879573996;A;1,054797685;C;C
Prefeitura Municipal de Tapira - MG;3168101;MG;4711;0,004424363;A;0,956670108;C;1,569448215;C;C
Prefeitura Municipal de Tapira - PR;4126900;PR;5584;0,085702986;A;1,010850749;C;0;n.d.;n.d.
Prefeitura Municipal de Tapiraí - MG;3168200;MG;1879;0,107305368;A;0,944606605;B;;n.d.;n.d.
Prefeitura Municipal de Tapiraí - SP;3553500;SP;7850;;n.d.;0,968933916;C;-0,002584441;C;n.d.
Prefeitura Municipal de Tapiramutá - BA;2931301;BA;17046;0,014818672;A;0,871669782;A;0,027892862;A;A
Prefeitura Municipal de Tapiratiba - SP;3553609;SP;12970;0,067761036;A;0,881240569;A;0,306335752;A;A
Prefeitura Municipal de Tapurah - MT;5108006;MT;13359;0,028004713;A;0,875341657;A;0,063327075;A;A
Prefeitura Municipal de Taquara - RS;4321204;RS;57292;0,315155868;A;0,895403193;A;7,169947594;C;C
Prefeitura Municipal de Taquaraçu de Minas - MG;3168309;MG;4055;0,384167556;A;0,946268722;B;0,376984603;A;B
Prefeitura Municipal de Taquaral - SP;3553658;SP;2810;;n.d.;0,940816817;B;0,003503162;A;n.d.
Prefeitura Municipal de Taquaral de Goiás - GO;5221007;GO;3537;0,096149739;A;0,923884433;B;0,685161554;A;B
Prefeitura Municipal de Taquarana - AL;2709103;AL;19886;0,001997304;A;0,95640685;C;;n.d.;n.d.
Prefeitura Municipal de Taquari - RS;4321303;RS;26838;0,340963972;A;0,817681905;A;0,12845288;A;A
Prefeitura Municipal de Taquaritinga - SP;3553708;SP;56984;0,263330907;A;0,959801523;C;1,161803101;C;C
Prefeitura Municipal de Taquaritinga do Norte - PE;2615003;PE;28416;0,333711172;A;0,979661372;C;4,753178786;C;C
Prefeitura Municipal de Taquarituba - SP;3553807;SP;23180;0,056530527;A;0,87895591;A;-9,957873533;C;C
Prefeitura Municipal de Taquarivaí - SP;3553856;SP;5792;0,076363287;A;0,973003857;C;0,348489254;A;C
Prefeitura Municipal de Taquaruçu do Sul - RS;4321329;RS;3068;;n.d.;0,95213973;C;0,012051109;A;n.d.
Prefeitura Municipal de Taquarussu - MS;5007976;MS;3583;0,006576741;A;0,937791085;B;0,119465707;A;B
Prefeitura Municipal de Tarabai - SP;3553906;SP;7395;;n.d.;0,91313158;B;0,574535884;A;n.d.
Prefeitura Municipal de Tarauacá - AC;1200609;AC;41976;0,440745509;A;0,946964314;B;0,050650313;A;B
Prefeitura Municipal de Tarrafas - CE;2313252;CE;8926;0,62984385;B;0,981337786;C;;n.d.;n.d.
Prefeitura Municipal de Tartarugalzinho - AP;1600709;AP;16855;;n.d.;2,003641693;C;3,36908464;C;n.d.
Prefeitura Municipal de Tarumã - SP;3553955;SP;14812;0,066416844;A;0,904673876;B;0,348441761;A;B
Prefeitura Municipal de Tarumirim - MG;3168408;MG;14350;0,050826357;A;1,011335796;C;0,518243633;A;C
Prefeitura Municipal de Tasso Fragoso - MA;2112001;MA;8459;0,576942936;A;0,935921149;B;0,10121408;A;B
Prefeitura Municipal de Tatuí - SP;3554003;SP;120533;0,156208481;A;0,909653257;B;2,488415564;C;C
Prefeitura Municipal de Tauá - CE;2313302;CE;58517;0,257767301;A;0,877333508;A;25,46202227;C;C
Prefeitura Municipal de Taubaté - SP;3554102;SP;311854;0,261088298;A;1,028501429;C;16,19420813;C;C
Prefeitura Municipal de Tavares - PB;2516607;PB;14614;0,307662966;A;0,975390681;C;1;C;C
Prefeitura Municipal de Tavares - RS;4321352;RS;5479;0,016094688;A;0,93581216;B;0,221204603;A;B
Prefeitura Municipal de Tefé - AM;1304203;AM;60154;0,025164309;A;0,915341245;B;0,158326785;A;B
Prefeitura Municipal de Teixeira - PB;2516706;PB;15072;0,353366436;A;0,956765548;C;0,720882737;A;C
Prefeitura Municipal de Teixeira de Freitas - BA;2931350;BA;158445;0,2745194;A;0,935963329;B;2,497973278;C;C
Prefeitura Municipal de Teixeira Soares - PR;4127007;PR;12163;0,115687159;A;0,910879423;B;0,190674654;A;B
Prefeitura Municipal de Teixeiras - MG;3168507;MG;11650;0,076215187;A;0,946755408;B;2,41946409;C;C
Prefeitura Municipal de Teixeirópolis - RO;1101559;RO;4384;;n.d.;0,842559024;A;0,005477358;A;n.d.
Prefeitura Municipal de Tejuçuoca - CE;2313351;CE;18998;0,338496935;A;0,873034904;A;9,887635668;C;C
Prefeitura Municipal de Tejupá - SP;3554201;SP;4574;0,18910173;A;0,939790041;B;0,186567554;A;B
Prefeitura Municipal de Telêmaco Borba - PR;4127106;PR;78135;0,075818469;A;0,839016808;A;0,106732469;A;A
Prefeitura Municipal de Telha - SE;2807303;SE;3204;0,485573748;A;0,985719055;C;1,156626405;C;C
Prefeitura Municipal de Tenente Ananias - RN;2414100;RN;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Tenente Laurentino Cruz - RN;2414159;RN;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Tenente Portela - RS;4321402;RS;13538;0,053091424;A;0,96004928;C;0,010012386;A;C
Prefeitura Municipal de Tenório - PB;2516755;PB;3035;0,016075065;A;0,974016105;C;-146,3497519;C;C
Prefeitura Municipal de Teodoro Sampaio - BA;2931400;BA;7493;0,269221062;A;0,871035103;A;-0,28982476;C;C
Prefeitura Municipal de Teodoro Sampaio - SP;3554300;SP;23019;0,148018383;A;0,960020282;C;;n.d.;n.d.
Prefeitura Municipal de Teofilândia - BA;2931509;BA;22479;0,454773744;A;0,951378938;C;0,852679166;A;C
Prefeitura Municipal de Teófilo Otoni - MG;3168606;MG;140235;0,266350477;A;0,986933288;C;4,39726106;C;C
Prefeitura Municipal de Teolândia - BA;2931608;BA;14860;0,926365656;B;1,00285308;C;0,112667036;A;C
Prefeitura Municipal de Teotônio Vilela - AL;2709152;AL;;;n.d.;;n.d.;;n.d.;n.d.
Prefeitura Municipal de Terenos - MS;5008008;MS;21311;0,044982379;A;0,92386735;B;0,205121839;A;B
Prefeitura Municipal de Teresina - PI;2211001;PI;861442;0,246575577;A;0,92745961;B;0,45778872;A;B
Prefeitura Municipal de Teresina de Goiás - GO;5221080;GO;3416;0,577296136;A;;n.d.;0,000397123;A;n.d.
Prefeitura Municipal de Teresópolis - RJ;3305802;RJ;180886;0,316859041;A;1,027049087;C;1,720181726;C;C
